step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
325,93085.02,35970.93,25207.93,199819.61,166609.01,1,0,1,1
677,50656.1,42374.2,48663.17,72235.23,147946.5,0,0,1,0
201,61433.15,162579.95,160745.52,193391.21,75655.55,0,0,0,0
217,95741.1,134937.86,110141.04,178522.08,116069.39,0,1,0,0
355,67515.14,80599.27,12868.14,159542.93,64129.38,1,1,1,0
466,25969.81,82668.11,123286.97,199477.34,173796.44,1,1,1,1
110,54214.62,182553.28,144136.94,82065.48,144722.32,1,0,1,1
254,48888.58,85274.43,199806.74,30079.82,175977.56,0,1,1,1
486,519.15,50186.39,108157.92,172712.14,146962.96,0,1,0,0
333,44723.85,19003.2,101208.76,151956.75,18612.38,1,1,0,0
699,41902.99,197680.78,33458.42,88984.0,132058.95,1,0,1,1
170,60679.63,25971.91,117911.85,58483.7,161220.11,0,1,0,0
235,91814.19,25865.63,48933.81,158917.77,61568.22,1,0,0,1
648,66640.78,115780.76,172998.84,17634.93,138410.51,0,1,1,0
465,92847.44,140373.39,46966.13,169385.19,63904.48,1,1,0,0
343,11329.98,64143.52,69036.33,39986.43,174582.4,0,0,1,1
298,80159.74,86761.89,176301.11,72871.89,104348.28,1,1,0,0
475,81099.44,151159.4,118431.09,42474.61,81337.1,1,1,0,1
239,39714.76,5677.84,1317.51,93205.17,197207.96,0,1,1,0
479,20365.66,126561.87,93435.41,141688.49,71091.56,0,0,0,1
334,75729.93,113812.06,159422.32,155012.47,128819.82,1,1,0,0
206,64077.79,182984.91,173405.14,60926.78,135067.27,0,1,1,0
302,94920.17,62032.35,97662.69,161293.35,159175.1,1,1,1,1
245,40940.04,195228.55,119828.99,49991.04,107238.54,1,1,0,0
627,20514.85,196691.66,119191.98,33796.41,39206.59,1,0,1,0
701,98007.61,121154.51,138018.38,149261.16,78580.65,1,1,1,1
739,69399.13,145318.66,20475.7,179406.97,8541.07,0,0,0,0
368,16212.31,114905.09,108957.58,71399.25,6432.28,0,1,1,0
236,39394.21,131884.6,47697.2,67290.39,195768.65,0,0,1,1
209,96730.69,102525.67,52870.81,132834.1,158292.98,0,1,1,0
484,31394.99,139011.99,109080.94,3608.54,51102.67,1,1,0,0
503,60301.84,82136.17,182399.66,147803.83,85726.29,0,1,0,1
421,58900.34,46282.61,1675.2,87447.09,166761.04,1,1,0,1
207,85904.05,2858.38,131065.34,182083.98,155221.8,0,1,1,0
384,40885.86,60906.46,65222.63,155938.79,2395.2,0,1,1,0
468,51559.15,63565.25,99768.21,65685.03,81948.01,1,0,1,1
538,72759.99,172299.01,28167.91,103661.57,182419.31,1,0,0,1
534,98690.0,183190.29,64941.49,89363.87,107509.09,0,1,1,1
488,53430.05,6646.9,116830.05,3290.29,49996.42,1,1,0,0
93,63454.85,14428.02,82155.31,152122.64,197775.32,1,0,1,0
109,73033.17,31738.81,20733.13,54995.67,61219.02,1,0,0,0
494,11383.56,111878.46,164378.62,33363.64,52119.82,0,0,0,0
494,50573.35,126781.48,106048.48,36922.0,31571.03,1,0,1,0
555,64894.37,141139.94,111334.55,36262.02,77835.08,0,0,1,0
222,77128.66,109994.34,174793.93,56807.01,129126.24,1,1,1,1
209,87678.39,148764.51,9426.32,145027.61,21377.74,0,0,0,1
13,83287.61,158916.07,154992.29,145688.97,158134.51,0,1,1,0
495,49260.13,114217.73,53211.64,158544.81,77917.5,0,1,1,0
726,17555.13,9481.31,122279.98,55417.97,92843.55,0,0,0,0
14,69954.38,142435.7,49945.02,42818.89,32577.07,1,0,1,1
95,75744.05,135129.76,133258.29,194664.93,58570.09,0,1,1,1
622,75225.32,80706.69,198749.16,2154.82,88514.49,0,1,1,1
743,40704.84,63051.04,174888.26,14848.74,79223.84,0,0,0,0
190,10077.88,175670.99,194122.35,106524.5,133881.69,0,1,1,1
410,41916.51,65425.99,9261.17,44550.74,67090.49,0,0,1,1
317,33390.05,129760.58,62430.6,65891.14,38832.71,0,1,1,1
520,69374.32,35159.6,153107.63,92785.99,153760.77,0,1,0,1
295,27055.76,180629.63,66382.9,29135.26,199092.42,1,0,1,0
563,55104.37,30135.5,196580.35,86448.77,76467.52,1,1,0,0
640,34040.24,165420.16,36083.76,169163.21,134301.06,1,0,1,1
643,29092.59,45331.06,36352.63,55830.84,944.77,0,0,0,1
493,84380.76,86777.35,109370.9,72044.81,36417.95,1,0,0,0
588,96635.63,80771.88,127834.67,25999.72,178574.04,0,0,0,1
540,37794.98,25659.28,126812.77,140454.29,166683.59,0,1,1,1
339,10758.49,94597.24,49234.15,86801.15,88416.35,1,1,1,0
371,31811.9,58138.37,43194.88,141252.47,186098.96,0,0,1,0
349,51236.13,17000.17,173677.86,85239.22,144938.17,0,0,0,1
469,10987.35,27290.78,51040.4,60047.5,163963.69,0,0,0,0
350,91436.82,126198.78,158349.89,43173.4,21532.18,1,1,0,0
606,41061.41,117022.07,143342.32,70295.64,171198.8,0,0,1,0
160,72496.28,143659.52,118016.45,143996.65,10794.99,0,1,0,1
394,36659.3,143415.34,53829.2,190494.54,11470.59,0,0,1,0
463,9054.36,155579.16,155566.08,123473.81,30073.71,1,1,0,0
38,55581.01,101374.94,173209.06,69363.0,161503.34,1,0,1,0
626,49527.64,186676.44,135639.54,129968.37,176233.24,1,1,0,0
581,47148.16,195664.48,77332.96,12603.0,1522.64,0,1,1,0
200,91012.97,68915.27,78719.24,63515.71,33009.49,1,0,1,0
45,11949.71,46765.76,93728.57,192406.6,144508.17,0,0,1,0
91,76171.79,194922.53,169907.7,78820.07,28593.39,0,0,1,0
102,8343.49,27456.47,78318.36,120209.91,198019.4,0,1,0,0
18,48321.0,197087.37,177118.23,59947.31,21636.38,1,0,0,1
647,91609.11,62516.89,165803.85,171109.79,138567.21,0,1,1,1
706,70295.06,105681.18,69504.84,116206.23,23248.03,0,1,1,1
132,29043.99,53855.39,30490.35,42643.72,161820.52,0,1,0,0
8,16813.75,30922.61,34841.69,67894.17,157177.15,0,0,1,1
563,26677.66,91659.3,84718.87,1335.1,63411.3,0,1,0,0
591,40382.65,42417.43,192239.86,191235.86,113491.37,0,1,1,1
137,31131.38,40629.77,41923.93,47606.83,46514.49,0,0,1,0
78,58480.92,143917.4,45853.62,25036.43,177024.42,1,0,0,0
54,6527.12,14192.54,77137.07,154355.72,81383.95,0,1,0,0
618,32861.17,173506.51,156256.15,10356.11,5126.82,1,0,1,1
602,39527.45,7946.94,1544.43,57013.8,84870.66,1,1,0,0
286,83465.1,110523.9,151340.2,37560.09,192219.45,0,1,0,0
272,53572.96,175328.12,166069.69,108539.77,124543.27,0,1,1,0
62,68030.07,130477.01,147690.63,93194.79,125250.29,1,1,1,1
405,96240.24,91874.1,79991.07,91676.98,190685.09,0,1,0,0
532,52764.47,156845.01,107436.28,67180.39,142888.98,0,0,0,1
155,90911.55,102691.56,99068.31,142465.19,81344.6,1,0,1,1
389,65095.7,128317.87,109552.34,182514.11,185063.07,1,0,0,0
521,82372.36,176454.1,44767.44,159029.62,155331.59,0,1,1,0
524,24265.86,152751.47,64321.12,120009.23,19400.73,1,0,1,1
235,87852.34,58792.14,133493.39,193022.98,147013.07,1,1,0,0
596,94987.13,123889.81,48389.15,99148.59,172385.67,1,1,0,1
443,93091.25,44555.2,95159.35,140926.7,20195.18,1,0,1,1
7,43600.08,76480.81,71557.95,88634.09,1962.91,1,1,0,1
102,55823.72,31426.85,129191.32,112919.17,148942.07,0,1,1,1
33,48342.31,57571.05,74810.39,142731.52,28910.81,0,0,0,1
496,25828.7,53220.17,104886.43,34823.76,94961.04,1,0,1,1
344,91209.84,144451.89,198417.04,91830.09,26652.35,1,1,1,0
315,62298.0,136632.81,190654.74,58699.49,164436.24,0,1,1,0
479,53489.25,49855.86,90701.76,183128.24,73851.88,0,1,1,1
215,53565.46,98416.52,109965.41,197810.48,106211.93,0,0,0,1
119,8994.3,84497.0,188094.52,85303.84,130801.49,1,0,0,1
663,79829.35,186735.61,123144.78,1085.16,184081.38,0,0,0,0
259,13607.11,197071.71,6986.98,98673.87,161689.44,0,1,0,0
47,14070.07,116526.19,127905.87,80444.37,180507.66,0,0,1,1
447,20585.49,74919.44,156678.33,111668.75,119065.45,0,0,0,0
465,38620.36,145516.09,159683.21,9410.96,191286.76,1,1,1,1
139,28263.97,165825.24,129286.05,27532.77,114158.89,1,0,1,1
379,6136.87,72212.93,126337.19,128664.18,50425.42,0,0,0,0
733,41935.13,171493.16,70344.85,185562.21,160304.96,1,0,0,1
180,74309.8,166135.65,182393.97,38064.78,190636.98,1,1,1,1
570,45552.59,24534.22,7758.89,76322.82,62345.08,1,0,0,1
376,76924.65,70944.21,187937.87,193557.77,143041.32,1,0,1,0
285,74214.41,60411.06,154383.29,172186.83,163581.69,0,1,1,1
111,31096.81,95174.25,148433.86,14958.42,151107.0,1,1,0,0
739,75478.21,112031.34,113807.33,37575.6,102962.2,1,1,1,0
644,66448.7,54373.57,75809.94,96959.15,136912.55,1,0,1,1
464,855.54,26696.17,99712.99,161046.45,62836.13,1,1,1,1
482,73969.44,167018.5,156987.22,113770.12,95491.77,1,0,0,0
201,15901.49,22193.12,127399.63,85411.99,193411.76,1,1,1,1
726,23329.91,24230.72,1962.53,69066.3,134205.17,0,0,1,1
119,63790.72,193964.61,177711.16,8234.93,154617.38,0,0,0,1
684,23523.07,67773.36,7081.97,55412.81,134285.65,0,1,1,1
552,95850.73,153814.95,123552.07,59647.24,191240.53,0,0,1,1
702,19573.44,38035.26,21972.86,105124.0,13444.4,0,1,1,0
368,45921.69,144181.96,70109.93,184276.46,15254.75,0,1,1,1
98,93109.23,45987.8,106711.51,192040.49,173890.46,0,0,0,0
467,2303.77,181275.3,51868.62,24381.26,83680.41,0,0,0,0
198,38528.03,142850.27,153476.75,23764.39,164127.54,1,1,0,1
73,80945.74,186734.52,99996.31,198299.34,61536.93,0,1,0,1
671,48941.63,73162.19,28093.34,176270.16,197190.7,0,0,0,1
683,66475.06,136609.95,86957.55,84817.44,82080.4,1,1,1,0
309,34077.21,59848.32,13478.21,112560.7,92947.86,0,0,0,0
297,66003.2,58934.86,110957.16,199069.12,158984.06,0,1,0,1
240,40199.69,119390.66,69162.8,89525.55,81047.05,0,0,0,0
280,22692.13,176289.73,28678.24,192960.69,81140.6,1,0,0,1
479,44557.28,78014.64,198923.84,82699.4,121723.09,1,1,1,1
55,15654.08,18699.42,35228.0,124544.05,181986.32,0,1,1,0
735,8154.46,54867.52,175786.63,94350.83,50223.61,1,0,1,0
91,46426.83,167817.42,123848.76,146455.41,92289.59,0,0,1,1
66,36624.19,157920.63,22916.77,59861.7,179141.93,0,1,0,1
464,66051.4,103544.62,38446.77,24318.24,174767.44,1,1,1,0
114,49374.69,196979.44,170911.74,194952.15,137056.64,1,0,0,0
452,51961.64,66429.51,166658.07,189162.66,185887.44,0,1,0,0
476,94525.29,13191.55,76039.49,147824.93,99790.88,0,0,0,0
3,60439.39,51630.63,5851.07,59949.4,121275.25,0,1,1,0
553,20186.88,129492.59,56909.61,165166.98,62162.67,1,1,1,0
93,99164.47,27131.52,149654.5,119279.66,73990.42,1,0,0,1
468,57301.95,69607.27,82857.34,114170.86,186112.31,1,1,0,1
355,57900.2,127476.27,27788.43,41502.29,126010.71,1,1,0,1
192,62155.79,28145.64,84778.18,62373.8,25667.09,0,1,0,0
392,48823.17,191330.94,51774.34,90783.33,96002.88,1,0,1,0
48,60645.85,199393.49,164020.78,106945.72,34083.69,1,0,0,1
2,26031.47,134831.32,8933.9,86223.89,110834.53,1,0,1,0
541,25119.61,186245.6,29458.47,97167.98,126159.47,0,0,1,0
69,1915.94,199609.25,72233.27,10240.27,137793.37,0,1,0,0
185,96033.68,166656.42,118389.03,112538.6,185884.09,0,0,1,0
347,87565.25,56791.01,84902.17,134585.3,178826.29,1,1,0,0
165,56220.54,118565.35,29894.73,85735.98,21307.36,0,0,1,0
421,71603.41,15454.0,43765.23,125048.41,153160.05,0,0,1,0
48,36320.49,63717.27,50981.15,124591.14,181982.74,0,1,0,1
167,52041.33,194096.62,179832.87,162723.6,27706.61,1,1,0,0
457,73184.8,119861.26,41296.23,34112.75,79739.02,0,0,1,0
417,50050.54,87281.23,93893.46,86020.12,50279.27,1,1,1,0
53,3430.34,95161.62,166628.57,14089.22,11259.86,1,1,0,0
429,60039.36,83184.09,20058.49,97456.31,9911.19,0,1,0,0
351,32347.85,8097.87,84414.87,93303.38,183742.76,0,1,0,1
374,11151.83,154432.58,136169.19,150691.04,111358.36,1,1,0,0
379,77089.86,2294.55,186328.03,185138.9,139744.04,0,1,0,0
255,3416.85,17315.55,93813.13,140827.55,183641.79,0,0,0,0
517,93198.85,181556.21,140233.21,76474.08,132201.42,0,0,0,1
560,36378.33,28208.69,87643.36,163266.17,154372.27,0,1,0,0
388,44267.92,12919.34,18253.88,196940.97,42331.17,0,1,1,1
637,5090.61,21252.86,22668.73,135697.16,117806.75,1,1,0,1
720,99286.86,136358.99,130339.19,124801.45,40159.06,0,0,1,1
498,65406.29,130478.67,45141.49,168010.13,7111.23,0,0,1,0
505,2331.44,150915.76,194941.66,6559.05,51814.46,1,0,0,0
417,32929.6,111935.02,162012.62,107658.93,113893.13,0,0,1,0
66,34210.22,158752.08,52766.48,189022.63,173467.04,1,1,0,0
582,94009.91,89982.45,4252.37,15782.28,74595.99,1,0,1,0
27,28489.51,6710.05,152156.34,135863.11,11083.41,0,1,1,1
326,28499.93,6215.4,76060.07,186396.21,183083.94,0,1,1,1
611,74040.38,158862.15,102416.96,147164.6,66047.45,0,0,0,1
695,44703.66,65947.0,195657.13,176146.12,98758.48,0,0,1,0
589,81235.82,149741.34,146148.61,86776.61,195629.08,0,1,0,1
671,58344.55,66780.8,186193.98,106040.72,134325.12,1,0,1,1
291,55830.94,5006.02,162480.26,138434.68,99252.57,0,1,0,0
728,50304.06,196418.1,171377.71,11947.31,158507.48,1,1,1,1
687,63555.9,74494.92,87868.45,89777.83,177118.42,1,0,0,1
106,60725.07,141617.37,162112.64,161218.65,173986.81,1,1,1,0
415,86086.72,143297.6,198413.62,149124.65,2618.94,0,1,1,0
229,77383.53,83552.47,169558.97,185740.29,84937.95,1,1,1,0
457,827.71,122606.36,123587.24,19576.89,46056.98,1,1,1,1
630,2904.56,143376.31,152656.41,143701.81,13993.57,1,1,1,0
656,93326.33,11884.63,110448.8,138912.1,96567.4,0,0,0,1
707,36184.37,152654.79,127340.99,78799.67,87453.07,0,1,0,1
577,88607.78,168163.99,43100.71,14131.99,112400.4,0,0,0,0
140,73049.8,180916.1,115247.95,11725.32,66692.88,0,0,1,0
13,26789.97,149029.29,184752.7,24351.45,53184.36,0,0,1,0
629,40447.99,171450.14,179776.15,124798.77,75911.57,1,0,0,0
197,14788.48,95234.16,5852.73,87484.4,59935.96,0,1,1,0
31,34619.08,169618.96,83640.3,11447.67,188614.04,0,0,0,0
136,65169.56,95077.54,106163.79,57711.56,130841.36,1,1,0,1
88,95271.16,44888.7,180414.75,131782.22,106845.6,0,1,0,0
681,28071.23,188467.63,29751.86,25245.05,166102.77,0,1,0,1
324,35498.17,42136.64,170333.28,57500.55,76183.71,1,0,1,1
547,39078.41,27119.18,128238.04,175276.61,18863.82,0,1,0,0
173,39150.67,66273.34,149877.8,139825.24,24085.53,1,1,1,0
260,82871.07,120299.47,82492.7,42442.92,52046.39,0,0,1,1
2,51369.1,69361.14,197731.5,39922.2,125252.56,1,0,1,1
115,86053.02,134938.96,39149.86,19342.37,163224.69,1,1,1,1
518,47904.68,123643.12,13836.41,76552.7,192596.08,1,1,0,1
487,99454.76,112014.66,14263.05,148660.13,132221.68,1,0,1,1
505,97797.3,189287.02,135310.86,194243.01,46807.98,0,1,0,0
232,64568.7,146234.98,155618.01,172932.81,124625.68,0,1,1,0
226,28011.78,187456.61,178627.01,138592.16,73904.69,1,1,1,1
696,7847.46,1093.79,80937.14,38334.77,28125.25,1,0,1,1
293,5950.37,71517.38,149892.75,115295.88,6328.91,0,1,1,0
643,61262.65,27676.26,61155.81,92787.18,146411.34,1,0,0,0
464,9723.06,185599.89,101305.13,27897.79,10772.83,1,1,1,1
242,36344.97,141803.17,163643.65,140886.66,75949.64,1,1,1,1
292,89553.87,90185.55,1955.18,58855.19,14595.59,1,1,0,1
505,59851.05,23028.93,60751.08,184816.48,36713.14,1,0,0,0
57,39230.36,163618.51,54474.04,812.83,110708.69,0,0,0,0
669,2311.51,44491.51,105381.16,90780.81,29261.61,1,0,0,1
228,50804.4,198145.58,191883.09,59164.8,194029.1,0,1,1,0
432,95899.35,27519.04,186647.37,168884.2,161637.33,1,1,0,0
261,5549.53,83344.48,141864.99,114121.37,31177.52,0,1,1,0
721,26061.82,103116.12,160154.98,74087.34,120650.75,1,1,0,1
460,62661.49,117534.47,106769.34,71989.68,28997.14,0,1,1,0
293,90660.15,164170.83,72184.51,22357.65,79861.5,1,0,0,0
159,59241.93,28485.31,164130.14,33610.15,53801.6,1,0,1,1
539,97704.68,117347.15,191237.18,33575.32,197480.26,1,1,1,0
146,52894.33,3105.5,140133.34,67190.93,23649.46,0,0,1,1
191,62537.74,154621.65,80172.36,148719.06,151260.75,1,0,1,0
460,76397.66,185752.97,93220.05,6231.62,112983.32,1,1,0,0
402,660.59,168468.22,79381.46,56941.68,150347.87,0,0,0,0
491,91781.65,193467.32,77548.68,65204.62,115872.98,0,1,0,1
675,96232.01,167567.46,129106.48,167856.73,66651.81,1,1,1,1
244,35662.72,62961.55,131233.22,173103.31,152182.59,1,1,0,0
330,18054.95,36556.79,80463.85,114416.83,136964.48,0,0,1,0
240,88656.0,41224.47,74517.18,78167.55,49626.82,0,0,0,1
705,57610.82,59225.91,197516.18,149909.41,57091.18,1,1,1,0
644,20460.8,57661.79,14501.26,148588.0,164131.85,0,0,0,0
724,11217.44,189870.83,8859.09,73429.23,133361.38,0,1,1,0
674,41502.78,54210.66,43134.6,20965.94,123793.98,0,0,1,0
438,10892.36,136138.05,128733.42,111221.76,14722.74,0,1,0,1
486,23896.33,42325.6,116287.42,76287.7,86763.11,0,1,0,0
648,79775.89,48410.57,178892.02,153825.69,198677.25,0,0,0,0
192,76825.28,48080.98,134155.25,98429.14,33945.09,1,0,1,1
165,38588.9,35442.8,96324.45,56411.11,174692.36,1,1,1,1
518,77290.92,119311.9,6852.69,141453.76,8263.02,1,1,0,0
572,147.69,39624.79,138335.05,165582.27,132904.58,0,0,0,0
292,29313.37,193807.79,141415.9,96075.83,184862.96,1,0,1,1
415,97106.63,32929.8,33769.14,199686.78,76347.22,0,0,0,0
709,11500.91,82326.07,102388.65,163546.8,80200.91,1,1,1,0
465,90688.37,11493.9,124713.41,113109.09,149534.14,0,1,1,0
145,9916.09,101681.6,146066.11,143749.38,15119.35,0,0,0,0
98,18751.19,109103.98,96364.32,90509.06,11009.54,1,1,0,0
68,73751.16,164781.19,174641.78,137244.63,106278.46,0,0,1,0
356,66332.08,180526.08,61155.0,132764.37,33692.33,0,0,0,0
508,35286.72,123790.02,127587.7,33341.93,167311.13,1,0,1,1
494,83003.0,8135.78,36393.58,178230.93,58739.89,0,0,0,1
699,97014.51,63807.58,122093.57,67832.23,171387.66,1,0,0,1
334,83499.38,138795.4,111268.94,166354.84,65032.85,1,1,0,0
439,52182.8,83876.52,98670.78,127313.25,79092.07,0,1,0,1
39,76619.93,30103.21,123750.07,57950.7,64776.73,1,1,1,1
593,35300.53,199804.39,135319.92,47691.54,107950.08,1,1,0,0
400,41993.8,178310.61,133489.41,59941.37,131748.94,1,0,0,1
741,46712.89,177288.23,71740.6,181863.79,24577.18,0,1,1,0
609,7024.55,133664.86,34637.22,49974.71,142379.82,1,0,1,1
406,96913.77,74566.25,174963.79,133844.35,92923.42,1,0,1,1
208,34231.94,171008.03,177022.03,95439.1,132873.87,0,1,0,1
226,79048.85,2545.84,189541.45,42781.77,114735.27,1,1,0,1
203,47551.35,100825.44,198377.75,177479.79,155747.31,0,1,0,0
410,28281.37,77156.14,193164.27,18771.98,73316.72,1,0,1,0
259,61590.56,10179.81,96209.65,194894.74,148553.43,1,1,0,0
222,20803.27,91314.99,193854.31,196924.53,19252.68,0,1,0,0
476,56899.07,88426.11,99872.9,152544.16,104975.71,0,1,0,1
403,61824.51,57345.92,85680.86,111316.4,35948.25,1,0,1,1
403,84769.65,166059.24,86337.93,137567.28,56138.01,0,1,1,1
523,72928.89,89744.69,15944.28,124465.97,37545.3,1,0,1,0
53,49563.31,169498.05,38253.66,188206.59,184502.26,0,0,0,1
112,58262.08,97958.05,32891.47,147343.41,102934.57,0,1,1,1
696,14958.81,40569.92,185141.11,79947.99,174586.05,0,1,0,1
184,36196.68,192250.21,36316.77,199585.42,101015.49,0,0,1,0
327,81559.34,95345.97,23931.49,49791.24,91312.72,0,0,1,1
419,51639.8,141007.8,1746.39,57825.52,53602.43,1,1,1,0
437,37437.73,143458.78,46059.48,188151.96,76315.96,1,0,0,0
390,97378.83,113526.53,118609.53,1627.34,125139.26,0,1,1,1
233,76471.84,4790.58,109804.43,8712.04,73664.35,0,0,0,0
572,44471.32,96405.51,51306.52,153777.67,123226.94,0,0,0,0
500,297.9,83768.95,180352.43,154831.46,100303.18,0,1,0,0
688,22979.88,101967.22,130122.82,41707.41,41357.37,1,1,0,0
561,48593.22,116022.99,161068.51,24125.88,49110.75,1,1,0,0
678,82634.09,191528.65,89096.06,169325.4,111451.32,0,0,0,1
362,74742.99,114729.59,23885.8,159707.79,94713.66,1,1,1,0
416,3752.02,46899.81,6656.41,39414.21,13012.45,1,0,1,1
293,45548.59,198804.82,121517.39,3462.71,65106.84,1,1,0,0
673,45392.63,160091.9,174128.38,146111.65,45732.68,1,1,0,1
177,61172.49,170862.32,55653.63,139236.26,35708.41,1,1,0,1
399,16710.18,75911.2,38469.3,35497.46,45272.88,1,1,0,0
78,74610.31,177844.0,124504.07,189588.12,74931.7,0,0,1,0
173,31587.53,45733.66,53676.14,4153.68,65722.46,0,0,0,1
78,41672.33,83554.87,188419.58,111023.42,61685.38,0,1,0,1
534,48375.45,59888.19,129663.6,107834.26,96126.01,0,0,0,0
349,92846.34,102312.69,346.64,118168.85,184914.02,1,0,0,1
44,21917.23,128137.16,10762.0,17741.73,38207.64,0,0,1,1
575,59217.43,14819.78,121788.48,127716.97,113800.98,1,1,1,0
711,16318.36,100815.17,98043.24,136169.32,90312.89,1,0,0,0
223,75051.02,95114.13,197344.99,48652.66,194705.59,0,0,0,0
646,50760.14,92114.28,80570.42,92072.55,98287.69,1,1,0,1
32,41414.63,39680.39,195579.45,47352.99,111448.05,1,0,1,1
687,47226.76,166491.77,147179.88,176531.59,82741.34,1,0,1,0
337,43616.68,97723.05,75604.42,77819.11,79796.55,0,1,0,1
732,25591.97,160133.78,140721.98,38696.42,68120.28,0,0,1,0
707,27009.3,162538.32,35388.55,68927.36,1313.18,0,1,1,1
655,82810.71,192432.72,66582.67,87061.61,96338.48,0,0,1,1
544,50166.39,82128.03,68889.17,15515.2,155794.24,0,0,0,1
113,95348.44,6725.19,132395.9,147507.51,43639.32,1,1,0,1
359,15274.22,69688.89,145709.49,86418.35,98986.03,1,1,0,1
19,10889.86,28490.61,21426.52,34054.9,150993.27,1,0,0,1
52,1984.17,179407.89,5575.38,23820.07,15089.3,0,1,0,0
452,58876.45,86601.93,35552.38,135846.94,163846.44,0,1,0,0
101,62178.88,61998.78,27015.29,99086.76,86217.06,1,0,1,0
100,99309.52,139146.46,79921.29,52050.81,104028.2,1,1,1,0
95,65756.33,194045.89,198194.68,14761.13,79292.01,1,1,1,1
249,8161.86,45645.94,2549.68,64130.28,26088.9,0,0,0,0
685,50781.85,35869.46,99713.29,14717.47,31807.87,1,1,0,0
322,11841.62,16364.23,73620.5,53465.93,172922.06,1,0,1,0
551,81483.22,131122.69,110802.76,71214.44,128373.85,1,0,1,0
343,78710.91,152878.43,68186.29,155464.47,109657.0,1,0,1,0
383,69585.44,4149.85,184963.34,86666.01,8030.27,1,1,1,1
141,79284.85,16912.18,27817.13,119677.97,2727.09,0,0,0,1
197,15155.11,181155.35,91843.68,89864.75,18544.87,0,0,1,0
430,70586.42,36347.18,14967.56,129552.2,118326.02,0,1,1,1
565,4353.34,87830.66,189822.82,49712.63,53893.21,0,1,1,0
42,75925.96,92725.28,101326.17,162697.8,120496.1,1,1,0,0
353,72092.91,37028.12,30201.02,67213.11,7770.26,1,0,1,0
348,10603.28,78692.09,113108.17,195412.49,19672.06,1,1,1,1
552,43490.87,170872.14,189356.59,68726.17,143851.92,1,0,0,0
624,49495.13,179596.83,141061.1,74439.65,65464.13,1,0,0,1
150,50585.71,132310.07,96648.7,144466.55,190256.8,0,0,1,1
403,83525.45,168036.13,159580.36,40426.36,128966.53,1,0,0,1
277,59495.5,164815.49,168459.82,86057.95,94821.91,0,0,0,0
416,76064.4,68225.48,56335.59,109049.59,142517.34,0,0,1,0
177,45205.05,30561.38,30144.16,175564.33,36519.7,1,1,0,1
70,82385.74,31174.36,52117.19,20039.59,32146.15,1,1,1,0
551,96883.02,43981.71,107817.03,9764.5,20306.77,1,1,1,1
7,34735.55,192720.82,88301.16,82906.77,146166.64,0,0,0,1
671,77794.75,41632.72,31089.35,28602.04,133928.24,0,1,0,1
724,95853.98,101687.53,155845.41,64559.87,131409.81,0,1,0,0
190,2551.95,69871.49,178723.07,18266.76,42757.25,1,0,0,1
531,38203.92,11300.69,18702.49,127467.69,192605.73,1,1,1,1
685,84560.28,146897.83,2054.69,54696.46,138859.48,0,1,1,1
487,50563.54,132805.51,147068.62,116335.86,48990.91,1,1,1,1
537,13671.48,170703.23,191009.17,7178.46,85572.6,1,1,0,1
515,23615.22,2419.4,182314.26,180518.18,42087.96,0,1,1,1
701,54752.74,110968.51,186813.8,61845.73,54221.47,0,1,1,1
98,50349.01,56009.76,168052.51,126695.52,42490.45,1,1,1,0
37,97870.76,101689.79,137716.25,95510.91,148684.93,0,1,0,1
334,36499.29,14559.04,25618.06,42317.47,59607.12,0,1,0,1
101,92006.99,67566.69,147928.87,82970.33,48081.04,0,1,0,1
170,63733.5,90218.65,141215.91,199523.84,41291.29,1,1,1,0
340,31121.61,100671.79,9558.35,115122.19,108334.46,1,0,1,1
295,62872.23,187032.33,122922.93,81485.1,43911.36,1,0,1,0
363,18428.13,189259.27,61828.75,115516.33,120229.21,1,1,0,0
667,26121.38,114097.94,106042.09,199385.03,182666.01,0,1,0,1
143,13457.0,98331.75,161318.4,96640.35,119156.88,0,1,0,0
127,61685.74,62795.02,567.93,120672.23,156394.87,0,0,0,1
199,63476.95,46696.29,9463.91,86078.77,132061.75,0,1,0,0
663,18457.12,62358.71,116798.15,75443.32,56286.45,0,1,1,0
735,72469.96,138323.81,134083.46,27354.24,47443.74,0,1,0,1
233,2965.41,166947.13,71556.61,50592.57,101929.03,0,0,0,1
185,17891.09,63923.6,41049.31,137525.99,127985.18,1,0,1,1
377,9615.0,22800.19,63450.67,117723.2,14631.53,1,0,0,1
402,74095.97,148764.65,106572.52,132119.16,144875.0,0,0,0,0
591,73475.18,4931.39,57276.18,85895.71,98202.43,0,0,0,0
87,99450.47,167316.52,169099.0,52675.75,190541.35,0,0,0,1
35,45381.48,184306.87,21077.83,109533.92,114771.64,1,0,1,0
311,3440.5,192300.7,29681.53,101943.14,132124.54,1,1,1,1
2,1524.09,97809.75,111850.35,132451.56,11218.9,0,0,1,1
155,77552.84,8692.42,48166.44,176462.3,100772.83,1,0,0,0
273,69024.24,102067.75,178513.47,93418.57,65945.83,1,0,1,0
498,61239.89,133504.76,94190.95,58463.15,6673.48,1,1,1,1
64,57869.4,101893.15,188961.01,84659.48,148235.6,1,0,1,1
433,95413.28,181038.45,153910.26,37831.09,77145.01,1,0,1,0
