step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
120,61928.57,114516.52,90867.75,78276.28,134143.39,0,1,0,1
390,30991.91,6676.98,185548.31,54022.95,182470.22,1,1,1,0
397,91841.04,142767.59,143785.59,152496.71,62257.96,1,1,0,1
610,8331.64,82888.08,76821.63,133437.39,47962.41,1,1,0,1
372,2625.8,2736.9,40318.74,77625.78,165065.2,1,0,1,1
668,66404.64,8003.43,55427.57,156915.3,56115.71,1,0,0,0
373,35291.69,124532.46,53082.34,167364.87,111336.09,0,1,1,1
83,87431.22,158610.79,180047.92,38300.39,24826.01,0,0,0,1
246,13100.71,25097.11,190425.33,117278.46,23940.35,0,0,0,0
199,88273.83,163601.32,854.12,165399.53,158533.37,1,1,0,0
332,32748.58,149554.94,95319.26,177423.86,144787.21,0,0,0,0
318,20542.04,122750.92,174800.75,84974.7,94498.19,0,1,0,1
515,5438.29,133877.83,162055.02,198996.19,180995.99,0,1,1,1
74,37393.63,30754.43,184737.99,58144.91,45307.04,1,1,0,0
243,67258.03,140253.72,68206.92,1785.64,105475.94,0,1,0,0
210,63907.86,132451.72,115381.38,16250.36,122756.84,0,0,1,0
143,91075.65,181736.0,167947.75,54704.86,163452.76,0,1,0,0
584,50354.07,71157.91,47211.93,18945.6,83352.15,0,0,0,0
511,79856.72,131659.11,43057.98,37453.09,103108.89,0,0,0,0
150,76029.82,158953.28,165196.06,199170.04,19795.25,0,1,1,1
478,73839.91,142451.32,153766.31,120468.27,92496.11,0,0,1,0
242,98285.77,37457.03,120979.81,15177.95,8194.44,1,1,1,0
694,2873.16,1591.37,162144.88,122420.42,19796.02,0,1,0,0
140,82063.04,41731.01,72205.45,83753.43,95501.78,0,0,1,0
712,61624.55,139199.06,8878.24,134467.23,131290.14,0,1,1,0
31,84673.9,183351.65,141712.72,44386.87,14434.39,0,0,1,0
297,53952.82,188024.27,100316.89,79774.65,113673.89,1,1,1,1
415,99531.43,103249.91,4798.86,47581.2,111883.35,0,0,1,1
86,88878.32,158237.65,82847.49,100535.43,171071.99,0,1,0,1
103,49742.94,176632.37,87271.59,128949.13,71444.28,0,0,1,0
79,56435.75,28404.39,15349.62,117820.06,25619.05,0,1,0,1
579,81936.11,12998.83,130637.23,63120.02,189207.49,1,1,0,1
498,63237.52,120658.41,76383.11,78414.77,7677.37,1,1,0,1
695,42227.29,97920.21,159054.28,69951.34,91642.5,1,0,0,0
64,65806.36,22880.22,151318.53,37098.03,106808.93,1,0,1,0
545,40272.22,151483.16,147645.18,9797.75,77795.99,0,0,1,1
639,79664.24,143798.98,136350.69,154350.57,62801.73,1,1,1,1
160,41323.62,167064.65,2731.08,133478.89,89726.07,0,0,0,1
69,1576.86,28205.14,130018.25,55471.51,63974.04,0,0,1,1
584,40872.96,40782.66,87621.6,36727.38,109911.73,0,1,1,1
157,47301.87,23323.2,46844.57,34841.88,6016.92,0,0,1,0
421,88711.4,180289.57,178605.75,74718.95,41268.49,1,0,1,0
409,88007.03,167847.25,157335.07,28004.22,82048.86,0,1,1,0
531,11175.71,101025.91,196196.89,72004.05,168004.52,0,1,0,1
591,89382.39,163615.0,28718.07,34042.79,71750.23,1,0,0,1
494,49073.84,133994.27,180630.01,173584.36,126097.64,0,1,1,1
204,92388.26,142069.87,46327.82,167393.47,81390.02,1,0,0,1
605,78234.47,11551.88,81084.54,171339.67,41699.81,1,0,1,0
485,24323.25,36085.34,197529.86,8213.79,110810.45,0,1,0,1
494,80642.96,32715.0,196939.12,107597.48,14700.27,0,0,0,0
360,25450.87,154440.12,20858.93,183835.68,194640.48,0,0,0,1
294,31227.78,193206.28,196686.6,131161.6,110356.35,1,0,1,1
395,66835.18,172854.48,12450.97,125555.37,92905.93,1,0,1,1
15,25881.75,3315.25,74501.89,112758.47,39315.14,0,1,1,0
676,2010.67,175439.58,33456.43,193399.75,14716.33,1,0,1,1
186,29068.82,160651.22,43324.39,198270.94,32157.08,1,1,1,0
340,56786.78,46954.38,65143.27,176799.6,97465.06,0,1,1,1
223,51854.03,198072.74,163434.03,186168.51,1606.96,0,1,0,1
527,35027.28,537.92,193520.98,6427.45,87306.36,1,0,0,0
153,90344.35,93191.65,78478.48,134862.92,184907.33,0,0,1,1
50,79353.67,183336.7,73363.36,17306.44,21273.16,1,1,0,1
200,31852.35,22535.65,171194.6,64388.17,4866.39,0,0,1,1
331,94092.17,155199.93,157876.98,56692.76,76057.14,1,0,0,1
478,20674.41,195563.46,40527.3,77101.99,95935.7,0,1,0,1
583,11526.25,101965.06,22688.2,159405.42,100445.45,0,0,1,0
153,9138.91,97147.37,190618.86,126631.6,69146.73,0,1,1,1
523,35300.61,83757.48,123851.87,29203.92,43161.2,0,0,0,1
367,94633.38,189893.49,46093.35,34910.08,36076.25,0,0,1,0
406,4537.6,48091.12,87501.22,69952.04,149753.32,0,1,0,1
159,13659.7,147418.84,55783.38,182522.11,121698.25,1,0,0,1
233,71359.84,197712.92,62907.11,62965.62,9977.0,1,0,0,1
675,47111.74,6810.54,93035.25,53015.92,116083.09,1,1,1,1
478,18489.33,16249.02,157677.99,96000.7,143021.32,0,0,0,0
78,63888.98,175887.4,118757.11,140570.22,78008.35,0,1,0,0
735,95443.43,45897.76,187442.43,172315.59,84154.65,0,0,1,0
11,96227.28,85635.3,35377.64,145125.45,10927.42,0,1,0,0
68,85078.15,89639.31,120091.55,134058.21,197461.66,1,0,0,0
105,19764.33,71169.29,46879.49,80159.09,94185.09,1,1,1,0
353,1648.73,164464.07,109172.53,33494.43,104558.69,1,0,0,1
530,14262.38,190396.61,156842.68,34891.74,149782.21,0,0,0,1
22,2398.69,185646.44,31117.02,177869.85,16278.45,0,0,0,1
699,25772.24,172693.72,66092.74,36163.44,88697.5,1,1,1,0
101,8018.35,130913.66,81751.34,111393.55,163518.37,0,1,1,0
160,711.96,94347.61,145387.43,62602.59,52007.16,0,1,1,1
191,40553.37,80089.26,154489.36,131222.95,80877.34,0,1,1,1
242,56697.79,88547.64,177074.43,135297.0,135340.06,1,1,1,0
447,99598.61,177757.41,190858.74,54474.25,80655.33,0,1,1,1
520,47600.62,66930.76,196414.61,157736.94,172338.28,0,0,1,0
565,25044.07,8310.29,116870.82,56620.43,21773.42,0,1,1,1
371,67925.31,112757.93,154019.93,54396.06,79999.21,1,1,0,0
704,69626.39,5967.96,119447.08,95700.36,40690.99,1,0,1,0
538,64900.63,108160.92,62892.7,82643.51,183077.54,1,1,0,1
702,16259.36,199150.3,166572.21,108566.89,71960.87,0,1,0,1
114,98810.83,197545.66,109544.59,74202.68,194652.09,1,0,0,1
595,89221.98,59097.09,189115.37,182053.13,199827.99,0,0,0,1
322,47616.59,39144.9,155724.45,129815.63,176279.49,0,1,1,0
192,95274.79,60080.57,18268.76,75111.93,102119.68,1,1,1,1
550,32300.77,109192.11,85108.9,184950.06,19194.18,1,0,1,0
296,53501.36,84132.06,78712.62,175515.2,65490.58,0,1,0,1
163,87866.2,152442.97,18475.03,192732.91,13121.92,0,0,1,0
319,98919.5,14988.33,143799.52,140736.4,49050.32,0,0,0,1
100,42390.69,67895.83,33346.51,90027.7,151693.83,1,0,0,0
586,33813.13,105155.88,156091.65,107206.68,51430.05,0,1,0,0
337,72275.07,86452.31,78085.02,47278.94,111706.56,0,1,0,1
555,82075.25,145354.12,96899.75,142514.38,117739.42,0,0,1,1
580,3467.76,158029.41,130336.9,156222.16,119139.43,1,0,1,0
646,6126.72,142909.9,70597.07,50619.27,185997.48,1,0,0,1
508,19070.6,18434.62,25246.33,94019.9,65948.4,1,1,1,0
408,74372.24,108686.57,57699.4,97426.73,101761.25,0,1,1,0
556,8417.45,89443.1,163531.03,147220.39,113030.61,0,0,1,1
10,52485.36,45869.68,160262.03,8969.81,60419.81,0,0,1,0
411,59802.19,118005.95,26745.11,33332.54,104908.02,1,0,0,1
322,36122.52,155297.23,186177.88,26058.97,69721.16,0,0,0,0
546,20171.31,101478.79,117765.83,183755.84,19018.48,1,1,0,0
492,62483.21,62653.29,101086.05,19227.02,66537.35,0,1,0,1
230,64727.96,27106.17,67301.49,132273.94,99598.68,0,0,0,1
456,30845.54,146613.28,159106.82,86559.43,102188.03,1,1,0,1
603,35184.69,168163.73,88623.11,29143.42,73284.59,0,0,0,0
624,13501.62,127923.41,80882.99,158868.73,27819.02,0,0,0,1
522,47487.63,40348.82,190824.06,139617.68,19902.24,0,0,1,0
107,72942.42,94026.08,142132.4,30145.65,38183.5,1,0,0,0
213,80188.27,52142.24,44361.6,158724.52,31985.24,1,0,1,0
551,96708.64,54477.96,181045.3,106114.34,63434.59,0,1,0,1
264,30793.76,94938.39,104818.18,144466.67,94394.58,0,1,0,0
462,94580.88,86908.77,116553.94,158625.66,163590.37,0,0,1,0
414,32448.91,170476.51,187711.23,159443.66,38182.53,0,1,0,1
584,54566.04,166750.43,107340.01,131440.74,99804.05,1,1,1,1
557,60081.23,95245.31,87162.49,145965.45,174291.91,1,0,1,0
487,89859.33,37477.31,121253.1,99131.84,174380.28,1,0,1,0
160,72844.84,57450.1,129646.87,113586.21,177608.85,0,1,1,1
700,9061.63,177951.02,39597.34,91243.98,185267.88,0,1,0,1
737,66230.4,98634.58,12729.94,154150.33,88636.32,0,1,0,1
63,46533.3,108090.46,141372.65,169865.97,167052.6,1,0,1,0
75,54032.63,181757.67,132845.63,75641.21,94313.01,0,0,0,0
691,10296.82,52086.64,56179.41,52156.95,42196.27,1,0,0,1
476,87338.17,100566.33,179715.51,52121.14,26043.97,0,1,0,0
278,88969.66,140260.68,161657.51,15455.81,54176.36,0,1,0,0
324,93198.27,95609.27,191377.17,141257.74,161747.23,0,1,0,1
666,16446.66,121722.17,119444.98,33168.87,143525.23,1,1,0,0
206,51742.07,61930.49,75200.02,130146.49,97728.92,1,0,0,1
1,62555.44,53314.76,179401.59,35843.5,40905.01,0,0,0,1
590,27871.25,407.68,7573.35,137343.35,54066.16,0,1,1,1
178,39331.47,165746.37,172316.94,52013.42,126216.73,0,0,1,1
564,75203.06,73159.78,185006.07,46915.03,184039.97,1,0,0,1
163,60290.21,198643.12,88468.71,15509.62,23898.21,1,0,1,0
297,67374.41,9474.91,30718.35,187999.74,145321.18,1,1,0,0
475,80982.7,188719.98,20433.37,62388.28,124859.0,0,0,1,1
254,10404.24,183919.38,82764.24,93436.19,39200.91,0,0,1,0
158,72249.88,49991.08,186628.57,96867.4,124640.27,0,0,0,0
493,48050.13,15544.71,180737.55,122118.73,58310.52,1,0,0,0
54,23427.03,169148.1,44351.11,73982.71,52620.89,1,0,1,0
710,85680.74,91112.86,179861.71,70388.01,126308.95,0,1,0,0
608,63609.02,101483.42,54942.66,57729.25,160035.45,1,0,1,1
75,9681.0,8608.43,150095.5,26516.55,10619.51,0,0,1,0
557,47545.4,89325.97,158975.82,36028.0,194909.12,0,1,1,0
436,76897.59,118247.37,45100.34,36807.99,95110.45,0,1,1,0
16,19059.18,74208.59,6830.04,177121.06,70745.91,0,1,0,1
438,8798.62,77931.2,91044.66,147757.24,151743.12,1,1,1,0
36,81506.48,42152.47,190312.59,156121.82,59399.04,0,0,1,1
98,92308.65,97527.24,90214.81,18527.14,70136.4,0,0,1,1
575,51830.04,117228.53,10673.52,96383.3,155032.91,1,0,1,0
576,81225.3,141566.52,149560.71,182771.88,7260.67,1,0,0,0
465,12613.22,184551.99,194680.21,7887.64,64362.74,1,1,1,1
522,93272.92,43640.32,154871.69,979.8,134084.36,0,0,0,0
589,68599.18,71379.25,116150.22,72022.72,195323.36,1,1,0,1
299,73653.5,99075.29,87198.17,128636.67,9109.7,0,0,1,0
491,16060.3,22512.82,64983.55,85409.21,51346.14,0,1,0,0
441,67642.45,115032.34,105146.25,80354.56,162818.16,1,0,1,0
387,29845.27,194568.29,69201.63,22099.25,12791.36,1,0,0,1
237,86946.32,131657.92,135128.28,152105.14,150476.56,1,1,0,1
725,87439.8,79363.68,34945.04,177863.04,74351.8,1,0,0,1
427,98620.69,24290.57,76490.65,50071.8,171839.12,1,1,0,1
586,34697.92,52271.84,181638.3,108686.9,155349.72,1,0,0,0
523,20280.47,85617.2,194223.09,147912.99,109181.46,1,0,1,1
327,51316.12,34165.05,179499.43,55509.87,107699.76,0,1,0,0
514,59815.45,115326.74,54226.13,38155.88,90724.63,0,1,1,1
121,23273.94,70898.78,138252.87,28316.99,105314.05,1,0,0,1
187,60288.6,107682.4,108004.87,15445.56,186604.67,0,1,1,1
94,71528.08,100510.93,44231.45,62687.98,131726.75,0,0,0,1
405,56122.99,113778.75,154874.71,36143.37,138256.01,0,1,0,1
726,76261.15,29770.76,97295.2,86752.86,158546.06,0,1,1,0
462,8998.59,27198.26,145697.01,49890.19,57012.92,1,1,0,1
112,37043.73,186191.36,183982.39,159763.7,141751.23,1,0,0,1
78,6068.25,14659.01,194401.47,60781.62,157742.05,1,1,1,1
462,44674.09,153075.39,175601.73,14552.21,80102.78,1,1,0,0
330,24852.28,181111.07,129562.55,177675.63,44882.22,1,1,1,0
604,71202.4,79072.96,164529.38,11597.37,35452.44,0,0,1,1
17,58294.89,68421.38,80380.97,88447.31,148635.73,1,0,1,0
605,50957.77,59073.76,101783.22,141533.56,75640.1,1,1,0,1
159,42189.93,86657.79,191731.29,146771.22,31834.38,1,1,1,1
604,95435.91,15594.26,49720.22,81318.1,73341.97,0,0,0,0
504,83742.81,141702.91,71576.45,146205.65,142347.13,1,1,0,1
57,48833.49,52115.15,181907.64,98381.07,118347.33,0,1,0,1
463,35627.14,71286.95,35388.31,150877.76,142998.78,0,0,0,0
474,14463.51,156413.46,88542.12,168244.13,95763.25,1,0,0,1
334,75183.78,80541.47,160677.07,31306.25,189346.62,1,1,0,0
295,60263.25,18168.0,30181.81,76246.1,16148.08,0,1,1,0
537,68988.3,10589.13,105346.65,42428.23,115812.17,0,1,0,1
532,67965.73,189624.54,66803.67,80942.33,134993.16,0,1,1,1
726,48205.64,177322.46,108610.9,51902.33,58089.92,0,0,1,0
563,44484.96,178173.71,8868.28,100218.47,25411.99,0,0,1,1
314,90988.73,78700.01,98873.87,167443.31,149542.7,1,1,0,0
257,75525.64,10396.04,178904.06,92479.42,107836.98,1,1,1,0
315,20710.04,80333.72,68568.4,78048.12,5035.32,1,0,1,0
426,12393.56,91396.74,181208.87,67996.4,2296.5,0,1,1,1
128,43028.63,153014.53,53507.17,113566.36,58118.54,1,1,1,1
510,5470.01,158061.49,54565.75,4231.82,111491.23,1,0,0,0
263,47711.81,53953.33,163300.76,21195.66,151833.83,1,1,0,1
79,65818.9,718.06,61631.76,21139.03,3644.64,0,1,0,1
364,19135.93,141960.89,179197.52,189241.93,109828.34,0,1,0,0
570,921.28,52554.61,26946.62,125607.23,37140.43,0,0,1,0
477,45543.94,122029.72,73403.12,61388.19,178068.93,0,1,0,1
11,10591.42,197137.49,32843.42,190818.23,94071.87,0,1,0,1
19,32764.83,151005.63,116885.1,153975.08,131023.6,1,1,1,0
174,33538.96,40096.45,72380.73,140455.59,66599.87,1,1,1,0
593,59619.93,28320.85,86259.45,98670.31,107581.71,0,1,0,0
422,14036.82,38050.14,151323.41,128870.17,133111.3,0,1,1,0
499,1586.56,195466.59,30785.32,165900.25,175232.36,0,0,0,1
95,70174.12,121127.09,71134.19,24410.5,63878.33,1,1,0,0
280,82877.49,133571.33,107579.14,127901.81,116477.23,1,0,1,0
168,65159.7,35218.41,146912.69,33913.48,160840.43,1,1,1,0
343,48161.43,40877.82,147636.38,54893.31,16534.69,0,1,1,0
273,20487.4,166225.55,81365.23,188397.43,33497.88,0,1,1,0
682,8024.35,139839.78,191962.74,169781.5,195026.62,0,1,1,1
43,28667.81,195123.64,4891.14,156542.71,89399.76,0,0,0,0
466,60237.67,67024.47,59711.7,44568.66,95652.08,1,0,0,1
84,73623.43,133745.22,183120.72,33437.69,39606.61,0,1,1,1
190,7056.49,85746.34,63253.23,201.32,45719.76,0,0,0,1
697,23384.64,60720.98,140392.78,13579.09,49484.16,0,0,1,0
619,12691.08,24905.6,178858.33,115691.9,163685.67,0,1,0,0
516,79120.78,177173.81,35540.89,137087.37,41341.01,1,0,1,1
263,18443.0,90618.98,186248.13,11329.23,137976.58,0,0,1,0
482,62935.37,129896.87,70728.26,125284.99,64573.96,0,1,1,0
69,62513.22,37100.51,125282.79,12030.4,42522.5,1,1,0,0
729,99796.54,177005.37,132624.52,53354.27,48180.15,0,0,0,1
516,99002.78,82560.13,158155.29,173195.99,47316.25,1,1,1,1
478,99815.18,139763.49,110047.47,34785.0,143947.22,0,1,1,1
147,97494.08,17114.76,111935.32,45645.54,192685.38,0,1,1,1
146,70336.6,182997.72,17101.58,147658.24,7187.45,1,1,1,1
317,14013.65,167240.84,99954.26,28055.99,136891.29,1,0,0,0
557,17388.7,103639.98,8353.62,111959.14,96262.49,1,0,0,1
168,94642.3,6028.06,11403.46,186123.75,176295.22,1,1,1,1
592,47514.98,165564.25,185139.6,89726.64,118472.44,0,1,1,1
508,51660.25,103545.1,122884.85,187008.03,158111.79,0,1,1,0
660,32520.45,90311.94,83235.23,11991.91,13765.59,0,1,0,1
344,33965.44,66519.35,36039.64,157179.34,144056.04,1,0,1,1
492,3669.71,189330.85,104544.82,154871.55,159162.49,0,0,0,0
51,41867.22,68254.03,166102.07,11869.91,194441.94,0,1,1,0
515,75774.75,65528.98,64260.6,9698.58,85378.76,0,0,1,1
573,52171.17,56197.3,57513.76,36310.86,70906.67,0,0,1,1
140,30204.44,149718.41,11143.92,28727.96,21595.91,1,0,0,1
657,71295.25,179833.94,40605.41,87637.26,117177.86,0,1,1,0
159,19972.08,80009.74,7972.32,179772.78,66954.33,0,0,1,1
166,72313.05,151749.99,137268.11,41937.7,10041.18,1,0,1,1
95,5605.25,123432.95,23227.62,104079.06,173773.02,0,0,1,0
88,90695.11,29010.89,176235.74,119557.79,62956.98,0,0,1,0
635,70781.21,19585.66,37613.61,142308.64,171170.86,0,1,0,1
234,23597.12,20078.74,161181.15,28282.79,21330.13,1,1,0,0
560,37819.63,59018.44,124210.59,65325.61,107546.95,0,0,0,1
464,11925.79,151584.24,112540.63,169163.9,103093.85,0,1,1,0
138,59655.41,36381.32,45705.47,115152.35,29674.7,1,0,0,1
122,96486.36,181146.42,81374.55,54643.65,55408.25,0,0,1,1
51,51911.88,64814.45,112628.9,143332.09,127016.9,1,0,0,1
303,44147.55,93379.06,115824.13,137586.96,82487.83,0,1,0,0
87,4998.57,105898.09,22587.81,43056.95,102004.86,0,0,1,0
646,43543.56,186257.81,4959.71,39060.68,162683.77,0,0,1,1
235,82156.18,169258.07,175220.53,87967.18,64320.85,0,0,0,0
710,25004.46,167061.65,105956.43,163808.29,191968.37,0,0,1,0
166,63290.51,153854.25,160674.28,51625.24,11936.59,0,0,0,0
604,55002.67,71035.04,67470.14,109966.58,139214.4,0,0,0,0
86,27848.3,115823.02,133551.05,194423.57,31220.97,0,1,1,0
603,74986.94,84568.76,115307.96,194932.27,57460.4,1,0,0,1
612,93817.27,30984.75,69805.97,39075.09,105390.57,1,1,0,0
196,4995.84,37702.41,91867.23,96711.65,1871.22,0,1,1,0
403,9316.52,28684.32,42860.57,18269.65,177204.27,0,0,1,1
567,80593.02,114123.87,55344.08,97320.28,60676.04,0,1,0,1
533,61237.2,42346.38,136012.28,180324.72,197758.66,1,1,0,0
184,64650.07,141334.75,192339.96,106403.3,111235.07,0,0,1,0
72,55762.31,173017.65,93108.72,182477.55,29952.4,0,1,1,1
609,40614.34,37784.53,163696.36,171225.95,134094.9,0,0,0,1
713,7707.48,132848.41,113493.27,120429.01,79541.83,1,0,1,0
410,37971.13,143010.59,87628.94,123410.84,31801.63,1,0,1,0
429,61216.35,72434.18,172657.5,107647.29,98398.77,0,0,0,1
316,16491.04,8384.05,102437.6,114137.44,68099.2,1,0,0,0
318,15582.33,127014.89,45154.08,13828.25,145899.0,0,1,1,1
601,8105.31,177902.15,68624.76,28058.97,163566.93,1,1,1,0
336,56910.19,150014.79,89082.41,6484.6,178008.39,0,1,1,1
567,10174.51,159865.17,120049.02,136508.07,71024.17,1,1,1,1
12,60490.68,176233.76,4519.87,186291.67,127855.6,1,0,0,1
732,26803.65,158994.63,112002.24,9630.59,157589.11,1,1,1,1
467,90210.88,55979.41,139678.16,97025.07,56701.77,1,0,0,0
643,84533.22,142156.58,40189.85,111561.46,43233.07,0,0,1,1
157,57884.67,27128.89,97802.32,21643.45,18252.45,1,0,0,0
558,10923.85,84258.21,77309.83,99905.52,171823.58,0,0,0,1
350,51097.54,163865.34,197675.19,31606.98,143156.17,1,1,1,1
120,43631.12,177439.63,110694.69,59497.39,74247.12,1,0,0,0
216,6608.49,110910.69,56073.49,109347.31,74132.88,0,0,0,1
688,23569.74,142018.09,153040.48,10539.65,32225.74,0,1,1,1
338,3303.6,34117.59,154539.57,4751.39,139360.33,0,0,1,0
116,84128.27,165904.22,112549.56,130153.33,96112.08,0,0,1,0
629,89168.42,27108.03,112920.07,80425.56,150276.01,0,0,1,1
648,72407.11,86963.14,101494.74,195735.69,182069.9,0,1,1,0
621,54822.41,90941.65,104630.63,178290.34,140342.37,0,0,1,1
105,84579.22,167058.53,88283.63,197168.43,64177.35,1,0,1,0
618,71479.31,3210.12,197541.02,193533.91,38865.0,1,0,0,0
87,71049.81,87000.54,55164.49,105366.2,104338.15,0,1,0,1
331,59169.85,102538.9,142584.15,22279.23,136293.77,0,0,1,0
183,68349.05,130879.76,191169.44,17298.85,158313.5,1,1,0,1
583,48516.46,107736.2,138364.15,102829.75,43324.91,0,1,1,0
414,72737.26,15089.2,90603.87,42139.14,71398.45,1,1,0,0
728,4884.1,115287.98,61046.37,33557.57,168799.99,0,1,1,0
225,78657.79,194901.35,58389.32,21440.81,63015.89,1,1,0,0
317,46467.96,31338.87,162631.45,194844.26,74222.72,1,0,0,1
545,64505.12,139166.59,173193.52,93736.36,125313.26,1,0,0,0
386,85083.65,77892.66,155401.28,25034.01,30225.09,0,0,0,0
334,96075.82,79686.35,5602.62,146097.03,190711.77,1,0,0,1
441,50034.49,49452.62,120370.46,170717.5,78684.12,0,0,0,0
345,91166.9,13441.29,153230.65,103157.54,191170.49,1,0,0,1
225,46733.56,43433.32,100447.07,142574.92,139684.6,0,1,0,1
713,79897.09,170966.28,181447.87,1397.24,139025.42,1,0,0,0
377,16436.88,108696.18,95216.19,55978.7,44033.75,0,0,0,1
142,74018.31,84714.27,88577.95,6275.23,23888.9,1,0,0,1
346,76103.61,149509.12,117591.08,55029.86,120356.64,0,0,1,1
5,70741.79,173330.59,176357.62,45497.21,137084.25,1,1,0,0
89,23806.84,60456.75,4100.65,55146.6,30112.74,1,1,1,1
493,48100.84,166758.83,192374.09,30747.7,88196.19,1,1,0,1
84,64914.91,38944.77,60781.69,42711.77,127340.02,0,0,0,0
299,26654.05,57088.84,146770.04,170304.51,94801.3,1,0,1,0
389,52949.93,194558.93,97582.37,10328.91,46581.6,1,1,1,0
509,98472.2,69436.51,13410.11,190985.06,26932.68,1,0,0,0
14,57041.42,62796.39,28050.03,28817.7,4147.49,1,0,0,1
682,60677.99,2431.25,181955.76,12389.98,21056.85,1,1,1,1
449,50575.69,33405.51,13479.01,150998.36,7724.11,1,0,1,1
348,29055.08,98297.99,98519.13,17262.24,10970.35,0,0,0,0
681,92548.11,46988.24,180944.88,184058.33,77073.51,1,0,0,0
227,56418.42,82714.43,33123.24,191304.43,115453.28,1,1,0,0
613,42341.66,12141.74,37822.71,6632.32,188770.2,1,0,0,0
657,83628.54,139741.58,127679.33,63490.71,102056.08,0,0,0,0
356,67110.1,74445.19,23366.12,194161.98,11218.2,0,1,0,1
699,3977.33,103383.75,92043.81,42054.44,24089.31,0,0,0,0
359,74458.23,94493.73,29178.39,102867.95,60000.54,1,1,1,0
581,67522.6,39799.24,106352.24,120468.37,65436.49,0,0,0,1
494,62370.04,16058.41,185283.38,150732.2,103884.58,0,1,1,1
215,85869.59,109946.73,102217.35,10954.09,128903.22,1,0,1,1
79,21917.55,169251.54,39026.16,104844.24,28943.8,1,0,1,0
104,9747.99,195716.59,16544.38,141202.28,172962.32,0,1,1,0
138,59315.26,184093.21,119925.39,61688.16,34975.87,0,0,1,1
683,47438.69,63187.52,56305.94,170523.38,6107.28,1,1,0,0
209,74418.04,10584.91,27684.12,54254.72,26895.19,0,1,0,1
422,56452.07,81896.45,169307.21,48542.87,15990.8,1,0,0,1
613,10450.54,146629.71,153892.59,142787.1,21970.91,0,0,0,0
720,77179.77,109345.3,165108.39,192698.28,121135.54,0,1,0,0
185,41099.32,141860.26,35257.94,175336.81,52469.79,1,1,0,0
562,97726.39,153245.07,77789.72,91610.63,181052.59,1,1,0,0
151,56233.87,106389.16,179874.39,187332.53,9794.57,0,1,0,1
659,76044.05,181708.8,87783.85,32069.63,180585.33,1,0,0,1
426,30178.26,8176.7,74933.7,84483.74,103839.21,1,0,1,1
418,19042.05,17927.54,18068.15,91740.2,44261.12,0,1,1,1
233,93604.17,107242.85,160110.49,101882.01,189927.14,1,1,1,0
174,24224.0,192100.71,60321.63,160027.03,56351.31,0,0,1,1
580,86835.5,102378.21,192929.39,25929.0,23346.06,0,1,0,1
456,41951.46,21888.18,189302.11,56169.27,102259.4,0,0,0,0
597,71304.58,151901.07,97070.84,185341.38,8316.43,1,1,0,1
678,15136.18,55157.47,136546.59,169185.27,138291.31,0,1,0,0
555,27499.78,33775.49,108803.72,61507.79,90339.04,0,1,0,0
114,39445.13,171473.51,122332.2,165638.17,132345.78,0,0,0,1
710,41980.2,175391.45,26973.42,36022.82,97963.61,1,1,0,0
317,74547.3,121953.13,61580.03,171312.3,140238.31,0,1,1,1
401,88498.24,49350.52,187627.02,80855.25,64712.02,0,0,0,1
599,23214.76,88930.75,118660.34,175105.46,137544.22,1,0,0,1
400,71280.59,157899.94,124074.04,94657.05,39349.5,0,1,0,1
265,773.26,188991.07,22569.8,74115.08,62515.01,0,1,1,1
705,11376.78,159814.85,63722.62,26510.21,193175.04,0,1,1,0
59,5527.57,19159.43,68956.65,20927.66,31228.69,0,0,1,1
532,9235.0,124432.65,62892.2,84409.98,165646.71,1,0,1,1
39,93842.22,153382.67,302.98,182672.77,35466.8,0,1,1,0
299,80230.13,47636.53,77137.11,29694.91,59065.86,1,0,1,0
650,24848.28,105102.41,91131.23,90566.27,35326.39,1,1,0,0
334,61063.79,152667.35,24456.14,145260.95,68983.16,0,0,1,1
470,31093.7,27887.59,10965.88,110829.46,160161.74,0,0,1,1
91,41644.14,77238.08,58751.79,11431.95,185076.2,0,0,1,1
74,97589.04,71776.29,27150.11,196246.05,144490.89,1,1,0,0
642,34458.71,93419.13,137114.13,196461.19,77567.41,1,0,0,0
135,41707.9,24978.37,186145.54,176900.42,109977.92,0,0,0,0
13,55942.58,2955.39,148666.33,124979.63,83637.63,1,0,1,1
584,89894.37,93489.81,133663.76,91433.96,74592.03,1,0,0,1
451,52173.89,173737.55,17967.7,53719.51,106473.46,0,0,0,1
357,5641.01,131560.14,72186.65,57027.82,62000.9,0,0,0,1
712,18165.19,27999.83,116769.1,9334.18,118612.57,1,0,0,0
741,61123.81,125677.18,187324.2,183561.26,117375.91,1,1,0,0
84,59189.04,74887.57,191254.53,68783.19,44753.78,0,1,0,1
434,17431.57,181914.17,153847.14,145492.04,92994.91,0,1,0,1
651,632.05,67867.85,179067.51,9443.19,75195.76,0,0,0,1
208,80070.88,135216.95,140614.36,101053.77,165683.59,0,0,0,0
151,64153.19,72504.7,74103.82,4614.83,70260.52,0,1,0,0
203,9515.24,110429.56,176397.07,91268.84,185411.32,1,0,0,1
444,54652.09,105390.45,51388.15,132166.76,143996.99,1,0,1,0
622,38739.16,71447.26,126559.9,63921.87,152723.31,1,0,1,0
